1354425019.803148, 0.890994, 12569, 0.250000
1354425086.375396, 0.890849, 12432, 0.250000
1354425383.476185, 0.890994, 12569, 0.250000
1354425450.483376, 0.890849, 12432, 0.250000
1354425517.265658, 0.885831, 12035, 0.250000
1354425584.347281, 0.871985, 8807, 0.250000
1354432461.854052, 0.858290, 4988, 1.000000
1354432699.264160, 0.682205, 928, 5.000000
1354461894.615327, 0.682205, 928, 5.000000
