1354826644,105,18306,0.746824,0.250000,174,12,3,17339,4576,1285,132,5
1354826750,104,16786,0.895278,0.250000,172,14,15,15719,4196,1285,132,5
1354826855,120,19574,0.782144,0.250000,168,14,18,18552,4893,1285,132,5
1354826975,86,13553,0.832105,0.250000,130,10,15,12549,3388,1285,132,5
1354827062,109,16628,0.877266,0.250000,165,16,12,15561,4157,1285,132,5
1354827171,113,18624,0.833978,0.250000,173,16,6,16743,4656,1285,132,5
1354827284,99,15285,0.844961,0.250000,155,14,6,14772,3821,1285,132,5
1354827384,110,16333,0.860833,0.250000,159,16,9,14077,4083,1285,132,5
1354827494,112,17080,0.756139,0.250000,155,14,12,16572,4270,1285,132,5
1354827606,98,14881,0.857417,0.250000,149,12,15,14020,3720,1285,132,5
1354827705,107,16328,0.792243,0.250000,163,8,15,15836,4082,1285,132,5
1354827813,144,20175,0.763530,0.250000,166,14,15,19817,5043,1285,132,5
1354827958,129,15305,0.811161,0.250000,146,14,3,14708,3826,1285,132,5
1354828087,139,16927,0.842777,0.250000,159,14,15,14696,4231,1285,132,5
1354828227,119,14543,0.834245,0.250000,138,16,6,13275,3635,1285,132,5
1354828347,125,14972,0.807318,0.250000,155,14,21,14274,3743,1285,132,5
1354828472,128,15438,0.808929,0.250000,149,12,12,14739,3859,1285,132,5
1354828601,161,19358,0.830796,0.250000,176,10,9,19196,4839,1285,132,5
1354828762,118,11598,0.839640,0.250000,114,6,0,11422,2899,1285,132,5
1354828880,154,14709,0.877320,0.250000,160,14,6,14219,3677,1285,132,5
1354829035,211,18050,0.769746,0.250000,157,20,6,16510,4512,1285,132,5
1354829246,159,12768,0.875448,0.250000,128,16,3,10982,3192,1285,132,5
1354829405,217,16390,0.861780,0.250000,164,14,9,14950,4097,1285,132,5
1354829622,259,18077,0.782430,0.250000,170,14,3,17228,4519,1285,132,5
1354829881,263,16559,0.811006,0.250000,160,12,15,16082,4139,1285,132,5
1354830145,215,12443,0.871056,0.250000,129,10,6,11721,3110,1285,132,5
1354830360,258,15783,0.819734,0.250000,153,12,3,13966,3945,1285,132,5
