1354829573,8,1601,0.499994,0.250000,0,0,0,0,400,5,5,2
1354829573,9,1599,0.500181,0.250000,0,0,0,0,400,5,5,2
1354829582,9,1600,0.500181,0.250000,0,0,0,0,400,5,5,2
1354829591,8,1600,0.500181,0.250000,0,0,0,0,400,5,5,2
1354829599,7,1600,0.500181,0.250000,0,0,0,0,400,5,5,2
1354829607,10,1600,0.500181,0.250000,0,0,0,0,400,5,5,2
1354829617,10,1600,0.500181,0.250000,0,0,0,0,400,5,5,2
1354829628,11,1600,0.500181,0.250000,0,0,0,0,400,5,5,2
1354829640,5,1600,0.500181,0.250000,0,0,0,0,400,5,5,2
1354829645,8,1600,0.500181,0.250000,0,0,0,0,400,5,5,2
1354829653,6,1600,0.500181,0.250000,0,0,0,0,400,5,5,2
1354829659,6,1600,0.500181,0.250000,0,0,0,0,400,5,5,2
1354829666,9,1600,0.500181,0.250000,0,0,0,0,400,5,5,2
1354829676,9,1600,0.500181,0.250000,0,0,0,0,400,5,5,2
1354829686,8,1600,0.500181,0.250000,0,0,0,0,400,5,5,2
1354829695,7,1600,0.500181,0.250000,0,0,0,0,400,5,5,2
1354829702,6,1600,0.500181,0.250000,0,0,0,0,400,5,5,2
1354829708,5,1600,0.500181,0.250000,0,0,0,0,400,5,5,2
1354829714,6,1600,0.500181,0.250000,0,0,0,0,400,5,5,2
1354829720,8,1600,0.500181,0.250000,0,0,0,0,400,5,5,2
1354829729,5,1600,0.500181,0.250000,0,0,0,0,400,5,5,2
1354829735,10,1600,0.500181,0.250000,0,0,0,0,400,5,5,2
1354829746,8,1600,0.500181,0.250000,0,0,0,0,400,5,5,2
1354829755,5,1600,0.500181,0.250000,0,0,0,0,400,5,5,2
1354829760,9,1600,0.500181,0.250000,0,0,0,0,400,5,5,2
1354829769,6,1600,0.500181,0.250000,0,0,0,0,400,5,5,2
1354829776,8,1600,0.500181,0.250000,0,0,0,0,400,5,5,2
1354829784,9,1600,0.500181,0.250000,0,0,0,0,400,5,5,2
1354829794,6,1600,0.500181,0.250000,0,0,0,0,400,5,5,2
1354829800,8,1600,0.500181,0.250000,0,0,0,0,400,5,5,2
1354829808,7,1600,0.500181,0.250000,0,0,0,0,400,5,5,2
1354829816,6,1600,0.500181,0.250000,0,0,0,0,400,5,5,2
1354829822,9,1600,0.500181,0.250000,0,0,0,0,400,5,5,2
1354829832,7,1600,0.500181,0.250000,0,0,0,0,400,5,5,2
1354829840,10,1600,0.500181,0.250000,0,0,0,0,400,5,5,2
1354829850,6,1600,0.500181,0.250000,0,0,0,0,400,5,5,2
1354829857,7,1600,0.500181,0.250000,0,0,0,0,400,5,5,2
1354829865,11,1600,0.500181,0.250000,0,0,0,0,400,5,5,2
1354829876,5,1600,0.500181,0.250000,0,0,0,0,400,5,5,2
1354829881,6,1600,0.500181,0.250000,0,0,0,0,400,5,5,2
1354829888,6,1600,0.500181,0.250000,0,0,0,0,400,5,5,2
1354829894,6,1600,0.500181,0.250000,0,0,0,0,400,5,5,2
1354829901,7,1600,0.500181,0.250000,0,0,0,0,400,5,5,2
1354829908,10,1600,0.500181,0.250000,0,0,0,0,400,5,5,2
1354829919,7,1600,0.500181,0.250000,0,0,0,0,400,5,5,2
1354829926,5,1600,0.500181,0.250000,0,0,0,0,400,5,5,2
1354829932,6,1600,0.500181,0.250000,0,0,0,0,400,5,5,2
1354829939,7,1600,0.500181,0.250000,0,0,0,0,400,5,5,2
1354829946,10,1600,0.500181,0.250000,0,0,0,0,400,5,5,2
1354829956,10,1600,0.500181,0.250000,0,0,0,0,400,5,5,2
1354829967,10,1600,0.500181,0.250000,0,0,0,0,400,5,5,2
1354829968,9,1601,0.499994,0.250000,0,0,0,0,400,5,5,2
