1355023959,7,2000,0.500234,0.000000,0,0,0,0,0,5,5,2
1355023966,5,1981,0.500028,0.010000,0,0,0,0,19,5,5,2
1355023972,6,1961,0.500167,0.020000,0,0,0,0,39,5,5,2
1355023978,4,1942,0.500154,0.030000,0,0,0,0,58,5,5,2
1355023983,6,1924,0.499971,0.040000,0,0,0,0,76,5,5,2
1355023990,7,1905,0.500182,0.050000,0,0,0,0,95,5,5,2
1355023997,6,1887,0.500181,0.060000,0,0,0,0,113,5,5,2
1355024004,6,1870,0.500008,0.070000,0,0,0,0,130,5,5,2
1355024011,4,1852,0.500185,0.080000,0,0,0,0,148,5,5,2
1355024016,5,1835,0.500179,0.090000,0,0,0,0,165,5,5,2
1355024021,3,1819,0.499984,0.100000,0,0,0,0,181,5,5,2
1355024025,6,1802,0.500150,0.110000,0,0,0,0,198,5,5,2
1355024032,5,1786,0.500117,0.120000,0,0,0,0,214,5,5,2
1355024037,4,1770,0.500165,0.130000,0,0,0,0,230,5,5,2
1355024041,2,1755,0.500046,0.140000,0,0,0,0,245,5,5,2
1355024043,2,1740,0.499963,0.150000,0,0,0,0,260,5,5,2
1355024046,2,1725,0.499960,0.160000,0,0,0,0,275,5,5,2
1355024048,4,1710,0.500027,0.170000,0,0,0,0,290,5,5,2
1355024053,3,1695,0.500169,0.180000,0,0,0,0,305,5,5,2
1355024056,2,1681,0.500089,0.190000,0,0,0,0,319,5,5,2
1355024059,3,1667,0.500083,0.200000,0,0,0,0,333,5,5,2
1355024062,3,1653,0.500143,0.210000,0,0,0,0,347,5,5,2
1355024066,4,1640,0.500005,0.220000,0,0,0,0,360,5,5,2
1355024070,3,1627,0.499894,0.230000,0,0,0,0,374,5,5,2
1355024073,2,1613,0.500160,0.240000,0,0,0,0,387,5,5,2
1355024075,2,1601,0.499874,0.250000,0,0,0,0,400,5,5,2
1355024077,2,1588,0.499959,0.260000,0,0,0,0,412,5,5,2
1355024080,3,1575,0.500109,0.270000,0,0,0,0,425,5,5,2
1355024084,1,1563,0.500004,0.280000,0,0,0,0,437,5,5,2
1355024086,1,1551,0.499964,0.290000,0,0,0,0,449,5,5,2
1355024088,1,1539,0.499979,0.300000,0,0,0,0,461,5,5,2
1355024089,1,1527,0.500088,0.310000,0,0,0,0,473,5,5,2
1355024090,1,1516,0.499894,0.320000,0,0,0,0,485,5,5,2
