[1, 1, 1, 1]
[0.92131058393328691, 0.92820576016033451, 0.98564115168008326, 0.98564115168008326]
[0.9216040017508953, 0.92825827058767063, 0.98590370381676384, 0.98569366210741938]
[0.92184775176907297, 0.92830354553546424, 0.98613007854846735, 0.98573893705521298]
[0.92184775176907297, 0.92830354553546424, 0.98613007854846735, 0.98573893705521298]
[0.92184775176907297, 0.92830354553546424, 0.98613007854846735, 0.98573893705521298]
[0.92184775176907297, 0.92830354553546424, 0.98613007854846735, 0.98573893705521298]
[0.92184775176907297, 0.92830354553546424, 0.98613007854846735, 0.98573893705521298]
[0.88258326942568743, 0.89326307325365129, 0.97912198409210471, 0.97873084259885035]
[0.82324926109346686, 0.85533649982404247, 0.971536669406183, 0.97114552791292863]
[0.82393033229648716, 0.85545742293015525, 0.97214128493192942, 0.97126645101904141]
[0.82393033229648716, 0.85545742293015525, 0.97214128493192942, 0.97126645101904141]
[0.82393033229648716, 0.85545742293015525, 0.97214128493192942, 0.97126645101904141]
[0.82393033229648716, 0.85545742293015525, 0.97214128493192942, 0.97126645101904141]
[0.78470824763411728, 0.8191911660051836, 0.96488803319626237, 0.96401319928337437]
[0.74560008005541911, 0.78401512637873172, 0.95785282503786917, 0.95697799112498116]
[0.70639271231616663, 0.74568943982547964, 0.95018768761037165, 0.94931285369748364]
[0.70639271231616663, 0.74568943982547964, 0.95018768761037165, 0.94931285369748364]
[0.66776513714410746, 0.71054680394003567, 0.9434581129987335, 0.94233415185203728]
[0.66776513714410746, 0.71054680394003567, 0.9434581129987335, 0.94233415185203728]
[0.66776513714410746, 0.71054680394003567, 0.9434581129987335, 0.94233415185203728]
[0.66776513714410746, 0.71054680394003567, 0.9434581129987335, 0.94233415185203728]
[0.68776513744213064, 0.71054680394003567, 0.9434581129987335, 0.94233415185203728]
[0.64940558764050338, 0.67309816239934384, 0.93656956847912565, 0.93494462094129149]
[0.64940558764050338, 0.67309816239934384, 0.93656956847912565, 0.93494462094129149]
[0.61070198251870877, 0.63868571839720123, 0.92968707956335139, 0.92806213202551724]
[0.53380158350972451, 0.5681751309604649, 0.91587422185492606, 0.91400822412065941]
[0.47760192289982434, 0.50201214019631923, 0.90264384004020126, 0.9007889268329885]
[0.47760192289982434, 0.50201214019631923, 0.90264384004020126, 0.9007889268329885]
[0.44003537385872737, 0.47068713123089012, 0.89637883824711539, 0.89452392503990263]
[0.44040407959429695, 0.47076071353242316, 0.89674674974928636, 0.89459750734143562]
[0.40248313882042519, 0.43556334365927529, 0.88970727554863038, 0.88755803314077963]
